FID,ID,SITE_NAME,DATE, pH continuous 0475 (pH units),Conductivity 25C continuous 0473 (uS/cm),Oxygen,Temperature,Battery (vol)
29033,S1,Swale at Catterick Bridge,08/07/1995 14:30,9.07,385,120.6,18.8,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 15:00,9.08,383,120.8,18.9,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 15:30,9.13,383,120.6,19,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 16:00,9.11,383,120.4,19.2,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 16:30,9.12,383,120.6,19.3,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 17:00,9.13,383,120,19.3,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 17:30,9.12,384,119,19.4,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 18:00,9.12,384,118.6,19.3,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 18:30,9.12,383,116.5,19.3,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 19:00,9.1,383,113.4,19.2,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 19:30,9.02,383,109.5,19,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 20:00,9.06,384,105.7,18.8,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 20:30,9,384,101.4,18.6,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 21:00,8.96,385,97.2,18.4,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 21:30,8.92,385,93.6,18.3,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 22:00,8.88,386,90.5,18.1,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 22:30,8.82,387,88.2,18,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 23:00,8.78,387,86.4,17.8,12.7
29033,S1,Swale at Catterick Bridge,08/07/1995 23:30,8.73,388,85,17.7,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 00:00,8.69,388,83.4,17.5,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 00:30,8.66,388,82.5,17.4,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 01:00,8.63,388,82.2,17.3,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 01:30,8.6,388,81.6,17.2,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 02:00,8.57,388,81.4,17.1,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 02:30,8.55,388,81,17,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 03:00,8.53,388,80.5,17,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 03:30,8.5,389,80,16.9,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 04:00,8.49,389,79.9,16.8,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 04:30,8.46,389,79.7,16.7,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 05:00,8.5,389,79.8,16.6,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 05:30,8.48,389,81.1,16.6,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 06:00,8.45,388,83.2,16.5,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 06:30,8.51,388,84.9,16.5,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 07:00,8.52,386,87.7,16.5,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 07:30,8.58,386,90.4,16.5,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 08:00,8.6,385,93.5,16.6,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 08:30,8.65,384,96.5,16.6,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 09:00,8.69,384,99.4,16.8,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 09:30,8.74,382,103.1,17,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 10:00,8.79,381,106.1,17.2,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 10:30,8.84,382,108.8,17.4,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 11:00,8.89,380,111.8,17.8,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 11:30,8.94,380,114.8,18.1,12.6
29033,S1,Swale at Catterick Bridge,09/07/1995 12:00,8.98,379,117.4,18.5,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 12:30,9.02,379,119.8,18.8,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 13:00,9.05,379,121.8,19.2,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 13:30,9.08,379,123.1,19.5,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 14:00,9.12,379,124.5,19.8,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 14:30,9.15,378,125.5,20.1,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 15:00,9.17,378,126.7,20.4,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 15:30,9.2,378,126.5,20.6,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 16:00,9.22,376,127.5,20.8,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 16:30,9.25,376,127.1,21,12.8
29033,S1,Swale at Catterick Bridge,09/07/1995 17:00,9.27,375,128,21.1,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 17:30,9.29,373,128,21.1,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 18:00,9.29,372,126.6,21.1,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 18:30,9.29,372,121.6,21,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 19:00,9.27,372,116.5,20.7,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 19:30,9.25,372,111.3,20.5,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 20:00,9.21,373,106.4,20.2,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 20:30,9.17,376,102.3,19.9,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 21:00,9.13,378,97.7,19.7,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 21:30,9.08,379,93.8,19.4,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 22:00,9.03,382,90.8,19.2,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 22:30,8.97,383,87.6,18.9,12.7
29033,S1,Swale at Catterick Bridge,09/07/1995 23:00,8.91,384,84.7,18.7,12.8
29033,S1,Swale at Catterick Bridge,09/07/1995 23:30,8.85,386,83.1,18.5,12.7
29033,S1,Swale at Catterick Bridge,10/07/1995 00:00,8.79,387,82,18.2,12.7
29033,S1,Swale at Catterick Bridge,10/07/1995 00:30,8.74,388,80.5,18,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 01:00,8.69,389,79.4,17.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 01:30,8.65,390,78.6,17.6,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 02:00,8.6,390,77.8,17.5,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 02:30,8.57,390,77.1,17.3,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 03:00,8.54,390,77.1,17.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 03:30,8.51,390,76.4,17,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 04:00,8.49,390,76.1,16.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 04:30,8.48,390,76,16.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 05:00,8.46,390,76.8,16.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 05:30,8.46,389,77.9,16.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 06:00,8.48,388,78.8,16.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 06:30,8.5,387,81.6,16.6,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 07:00,8.54,386,85,16.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 07:30,8.57,385,88,16.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 08:00,8.62,384,91.2,16.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 08:30,8.66,383,95.9,16.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 09:00,8.71,383,100.2,17,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 09:30,8.76,382,104.3,17.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 10:00,8.81,381,107.2,17.3,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 10:30,8.87,380,111.2,17.6,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 11:00,8.92,378,114.4,17.9,12.4
29033,S1,Swale at Catterick Bridge,10/07/1995 11:30,8.97,379,117.2,18.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 12:00,9.02,378,119.3,18.4,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 12:30,9.07,379,122.2,18.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 13:00,9.11,381,125.3,19.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 13:30,9.16,381,127.2,19.4,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 14:00,9.21,381,129.3,19.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 14:30,9.22,380,128.5,19.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 15:00,9.24,380,126.9,19.8,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 15:30,9.25,382,124,19.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 16:00,9.28,380,124.4,19.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 16:30,9.29,377,125,20,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 17:00,9.31,375,123.7,20.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 17:30,9.32,376,123.5,20.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 18:00,9.34,374,123.3,20.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 18:30,9.35,372,121,20.1,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 19:00,9.33,371,117.5,20,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 19:30,9.32,369,113.7,19.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 20:00,9.28,370,108.7,19.7,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 20:30,9.26,371,103.7,19.6,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 21:00,9.22,372,98.6,19.4,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 21:30,9.16,375,93.6,19.3,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 22:00,9.12,376,90.1,19.2,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 22:30,9.06,379,86.6,19,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 23:00,9.01,380,84.3,18.9,12.6
29033,S1,Swale at Catterick Bridge,10/07/1995 23:30,8.95,383,81.7,18.8,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 00:00,8.89,385,80.1,18.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 00:30,8.83,387,77.8,18.5,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 01:00,8.77,389,77.6,18.4,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 01:30,8.72,389,76.6,18.3,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 02:00,8.67,391,75.8,18.2,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 02:30,8.63,391,74.3,18.2,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 03:00,8.58,391,73.8,18.1,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 03:30,8.54,391,72.8,18,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 04:00,8.52,391,72.5,17.9,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 04:30,8.5,391,71.8,17.9,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 05:00,8.48,391,71,17.8,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 05:30,8.44,390,71.8,17.8,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 06:00,8.45,390,72.6,17.7,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 06:30,8.47,390,73.2,17.7,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 07:00,8.48,390,74.8,17.7,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 07:30,8.5,390,75.4,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 08:00,8.49,390,77.5,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 08:30,8.51,388,79.2,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 09:00,8.52,387,80.6,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 09:30,8.55,387,81.9,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 10:00,8.57,387,83.6,17.6,12.6
29033,S1,Swale at Catterick Bridge,11/07/1995 10:30,8.22,387,89.1,17.5,12.3
29033,S1,Swale at Catterick Bridge,11/07/1995 11:00,8.27,388,93.8,17.6,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 11:30,8.34,388,97.7,17.6,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 12:00,8.37,387,100.6,17.7,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 12:30,8.42,387,102.2,17.7,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 13:00,8.45,388,102.4,17.8,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 13:30,8.5,390,105.4,17.9,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 14:00,8.53,392,111.2,18,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 14:30,8.58,393,114.1,18.1,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 15:00,8.66,393,116.7,18.3,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 15:30,8.69,392,118.8,18.4,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 16:00,8.73,390,123,18.6,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 16:30,8.77,389,122.4,18.7,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 17:00,8.79,388,121.8,18.7,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 17:30,8.79,387,119.2,18.7,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 18:00,8.77,386,115.4,18.6,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 18:30,8.74,386,110.8,18.5,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 19:00,8.73,386,107.2,18.4,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 19:30,8.7,387,104.1,18.4,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 20:00,8.67,388,99.6,18.3,12.2
29033,S1,Swale at Catterick Bridge,11/07/1995 20:30,8.63,388,96.3,18.2,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 21:00,8.59,389,93.3,18.1,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 21:30,8.55,391,90.5,18,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 22:00,8.49,393,88.3,17.9,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 22:30,8.44,394,85.8,17.8,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 23:00,8.38,395,83.7,17.7,12.1
29033,S1,Swale at Catterick Bridge,11/07/1995 23:30,8.33,398,83.2,17.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 00:00,8.28,401,81.8,17.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 00:30,8.24,404,80.7,17.5,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 01:00,8.19,405,80.1,17.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 01:30,8.16,406,78,17.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 02:00,8.14,406,78.3,17.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 02:30,8.11,407,77.5,17.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 03:00,8.09,407,77.2,17.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 03:30,8.07,407,76.7,17.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 04:00,8.06,407,76,17.1,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 04:30,8.05,408,76.5,17.1,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 05:00,8.06,407,76.3,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 05:30,8.05,408,75.3,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 06:00,8.05,408,75.5,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 06:30,8.05,407,78.1,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 07:00,8.07,405,80.1,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 07:30,8.11,403,82.7,17,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 08:00,8.15,402,85.4,17.1,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 08:30,8.22,402,90.2,17.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 09:00,8.28,401,95.6,17.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 09:30,8.36,400,102.1,17.5,12
29033,S1,Swale at Catterick Bridge,12/07/1995 10:00,8.4,400,104.6,17.7,12
29033,S1,Swale at Catterick Bridge,12/07/1995 10:30,8.47,400,109.1,18,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 11:00,8.52,399,112.6,18.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 11:30,8.59,399,117.4,18.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 12:00,8.64,400,120.5,19,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 12:30,8.68,402,121.9,19.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 13:00,8.71,403,123.6,19.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 13:30,8.75,406,126.8,19.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 14:00,8.78,409,127.2,19.8,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 14:30,8.81,407,127.5,20,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 15:00,8.85,407,129.3,20.1,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 15:30,8.87,405,128.8,20.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 16:00,8.88,404,126.8,20.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 16:30,8.9,403,126.8,20.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 17:00,8.92,400,126,20.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 17:30,8.94,396,125.8,20.5,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 18:00,8.95,393,127.5,20.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 18:30,8.97,392,124.6,20.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 19:00,8.97,392,121.5,20.5,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 19:30,8.96,392,116.8,20.4,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 20:00,8.93,392,111.9,20.3,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 20:30,8.9,393,105.5,20.2,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 21:00,8.85,395,100.6,20,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 21:30,8.81,397,95.9,19.8,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 22:00,8.75,399,91.4,19.6,12.1
29033,S1,Swale at Catterick Bridge,12/07/1995 22:30,8.7,401,88.3,19.4,12
29033,S1,Swale at Catterick Bridge,12/07/1995 23:00,8.63,404,85.9,19.3,12
29033,S1,Swale at Catterick Bridge,12/07/1995 23:30,8.57,407,83.9,19.1,12
29033,S1,Swale at Catterick Bridge,13/07/1995 00:00,8.5,409,82.4,18.9,12
29033,S1,Swale at Catterick Bridge,13/07/1995 00:30,8.44,412,80.3,18.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 01:00,8.39,414,77.9,18.7,12.1
29033,S1,Swale at Catterick Bridge,13/07/1995 01:30,8.33,415,76.4,18.5,11.9
29033,S1,Swale at Catterick Bridge,13/07/1995 02:00,8.27,416,75.3,18.4,12
29033,S1,Swale at Catterick Bridge,13/07/1995 02:30,8.22,416,74.2,18.3,12
29033,S1,Swale at Catterick Bridge,13/07/1995 03:00,8.17,416,73.3,18.1,12
29033,S1,Swale at Catterick Bridge,13/07/1995 03:30,8.14,415,73,18,12
29033,S1,Swale at Catterick Bridge,13/07/1995 04:00,8.13,415,73.2,17.9,12
29033,S1,Swale at Catterick Bridge,13/07/1995 04:30,8.1,414,73.6,17.8,12.1
29033,S1,Swale at Catterick Bridge,13/07/1995 05:00,8.06,415,72.4,17.7,12
29033,S1,Swale at Catterick Bridge,13/07/1995 05:30,8.05,415,72.3,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 06:00,8.03,414,75.6,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 06:30,8.04,412,79.5,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 07:00,8.07,412,81.5,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 07:30,8.17,411,85.1,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 08:00,8.23,410,90.6,17.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 08:30,8.26,408,93.1,17.7,12
29033,S1,Swale at Catterick Bridge,13/07/1995 09:00,8.33,406,97.6,17.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 09:30,8.39,407,102.9,18,12
29033,S1,Swale at Catterick Bridge,13/07/1995 10:00,8.46,404,107.3,18.2,12
29033,S1,Swale at Catterick Bridge,13/07/1995 10:30,8.52,402,111.5,18.5,12
29033,S1,Swale at Catterick Bridge,13/07/1995 11:00,8.59,400,116.1,18.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 11:30,8.65,399,119.9,19,12
29033,S1,Swale at Catterick Bridge,13/07/1995 12:00,8.68,398,121,19.2,12
29033,S1,Swale at Catterick Bridge,13/07/1995 12:30,8.72,398,121.2,19.3,12
29033,S1,Swale at Catterick Bridge,13/07/1995 13:00,8.75,399,121.7,19.4,12
29033,S1,Swale at Catterick Bridge,13/07/1995 13:30,8.8,399,124.6,19.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 14:00,8.85,398,126.4,19.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 14:30,8.86,398,126.4,19.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 15:00,8.84,397,122.8,19.8,12
29033,S1,Swale at Catterick Bridge,13/07/1995 15:30,8.84,397,118,19.7,12
29033,S1,Swale at Catterick Bridge,13/07/1995 16:00,8.83,396,113.9,19.6,12
29033,S1,Swale at Catterick Bridge,13/07/1995 16:30,8.83,396,110.9,19.5,12
29033,S1,Swale at Catterick Bridge,13/07/1995 17:00,8.81,395,107.7,19.4,12
29033,S1,Swale at Catterick Bridge,13/07/1995 17:30,8.79,394,103.7,19.3,12
29033,S1,Swale at Catterick Bridge,13/07/1995 18:00,8.76,391,99.3,19.2,12
29033,S1,Swale at Catterick Bridge,13/07/1995 18:30,8.71,402,94.3,19,12
29033,S1,Swale at Catterick Bridge,13/07/1995 19:00,8.68,400,92.2,18.9,12
29033,S1,Swale at Catterick Bridge,13/07/1995 19:30,8.65,398,92.3,18.9,12
29033,S1,Swale at Catterick Bridge,13/07/1995 20:00,8.58,396,91.1,18.8,11.9
29033,S1,Swale at Catterick Bridge,13/07/1995 20:30,8.5,397,89.2,18.7,12
29033,S1,Swale at Catterick Bridge,13/07/1995 21:00,8.41,402,86.5,18.6,11.9
29033,S1,Swale at Catterick Bridge,13/07/1995 21:30,8.25,407,79.7,18.4,12
29033,S1,Swale at Catterick Bridge,13/07/1995 22:00,8.11,396,74.5,18.2,12
29033,S1,Swale at Catterick Bridge,13/07/1995 22:30,8.05,388,72.8,18.1,12
29033,S1,Swale at Catterick Bridge,13/07/1995 23:00,8.03,385,71.4,18.1,11.9
29033,S1,Swale at Catterick Bridge,13/07/1995 23:30,8.02,385,71,18.1,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 00:00,8.02,387,71.7,18,12
29033,S1,Swale at Catterick Bridge,14/07/1995 00:30,8,389,71.3,18,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 01:00,7.99,391,70.5,17.9,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 01:30,7.97,392,70.9,17.8,11.8
29033,S1,Swale at Catterick Bridge,14/07/1995 02:00,7.97,395,71.9,17.8,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 02:30,7.96,398,71.5,17.7,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 03:00,7.94,401,72.7,17.6,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 03:30,7.93,403,72.4,17.5,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 04:00,7.94,403,73.4,17.4,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 04:30,7.93,404,73,17.4,11.8
29033,S1,Swale at Catterick Bridge,14/07/1995 05:00,7.94,403,73.1,17.4,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 05:30,7.92,403,72,17.3,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 06:00,7.92,403,70.7,17.3,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 06:30,7.91,403,70.2,17.2,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 07:00,7.92,403,71.7,17.3,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 07:30,7.92,402,73.4,17.3,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 08:00,7.96,401,77,17.4,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 08:30,7.99,402,79.9,17.5,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 09:00,8.04,403,84.6,17.6,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 09:30,8.08,403,87.5,17.8,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 10:00,8.13,404,91.5,17.9,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 10:30,8.17,404,94.3,18,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 11:00,8.19,404,99.2,18.2,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 11:30,8.25,405,100.2,18.3,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 12:00,8.31,405,101.6,18.5,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 12:30,8.34,406,104.1,18.6,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 13:00,8.41,408,106.7,18.6,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 13:30,8.42,408,109.2,18.7,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 14:00,8.46,409,110.2,18.7,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 14:30,8.49,411,111.1,18.8,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 15:00,8.51,409,112.5,18.9,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 15:30,8.57,409,112.9,19,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 16:00,8.62,406,117.1,19.2,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 16:30,8.64,404,115.6,19.2,11.9
29033,S1,Swale at Catterick Bridge,14/07/1995 17:00,8.68,401,117.6,19.4,11.9
